customer_id,age,employment_years,monthly_income,credit_history_years,num_credit_accounts,num_late_payments,credit_utilization,previous_defaults,loan_amount,loan_term_months,debt_to_income_ratio,credit_score,default_flag,payment_to_income_ratio,loan_to_income_ratio,employment_score,credit_quality_score,has_delinquency,flag_high_dti,flag_low_credit,flag_high_util,flag_recent_default,flag_unstable_employment,total_risk_flags,affordability_score,woe_credit_score,emp_fulltime,emp_selfemployed,emp_unemployed,edu_bachelors,edu_masters,edu_doctorate,home_rent,home_mortgage,purpose_debt,purpose_auto,purpose_personal
CUST008744,-1.107537177,-0.73631816,-1.227316982,11,2,-0.406750293,-1.302307081,0,-0.669374926,24,1.4688902692,699,0,1.7134457053,0.9445194882,-0.851960658,0.4573309886,0,1,0,0,0,0,1,-0.572116474,0.159288511,0,0,0,0,0,0,0,0,0,1,0
CUST008745,-1.444222131,-0.560693684,-0.247148776,3,5,-0.406750293,0.4594325706,0,-0.587801252,36,-0.324282198,613,0,-0.714118596,-0.769635816,-0.371363946,-0.178227782,0,1,1,0,0,0,2,-0.190937125,-0.436358206,1,0,0,0,0,0,0,0,0,0,0
CUST008746,-1.275879654,-0.033820256,-0.469914278,3,2,3.806199722,-0.370171577,0,-0.946725419,36,-1.424213866,503,0,-1.166309606,-1.356057368,0.183170723,-3.208217272,1,0,1,0,0,0,1,0.7980356438,-0.974367113,1,0,0,1,0,0,0,0,0,1,0
CUST008747,1.5859424468,-1.438816063,0.1092760254,3,3,-0.406750293,-0.159794245,0,0.9620985605,48,0.484629735,657,0,0.4755733855,1.3185970257,-1.295588393,0.1469418213,0,1,0,0,0,1,2,-0.474400565,0.159288511,1,0,0,1,0,0,0,0,1,0,0
CUST008748,-0.602509748,0.1418042197,1.4904221326,4,4,-0.406750293,-0.455133255,0,1.6146879552,24,1.7006897096,740,1,1.240099859,0.5047033246,0.0352948113,0.7603299376,0,1,0,0,0,0,1,-0.615344713,0.5166569177,0,1,0,0,0,1,1,0,0,0,0
CUST008749,-1.275879654,-0.73631816,-1.316423182,6,2,-0.406750293,-0.933549339,0,-0.963040154,48,-1.097549647,761,0,-0.734933656,-0.418785315,-0.99983657,0.9155245212,0,0,0,0,0,0,0,0.0950329426,0.4760661638,0,0,0,0,0,0,1,0,0,0,0
CUST008751,-0.349996033,-0.560693684,0.1983822259,5,4,-0.406750293,0.7451492406,0,0.8478954165,48,-0.051793333,687,0,0.3472681028,1.0095608767,-0.371363946,0.3686483694,0,1,0,0,0,0,1,-0.38450285,0.159288511,1,0,0,0,1,0,1,0,1,0,0
CUST008752,1.7542849234,0.1418042197,0.7330194286,6,3,-0.406750293,-0.938666359,0,1.892038448,36,1.1684395498,752,0,1.1856108939,1.5399629097,0.3680156125,0.8490125568,0,1,0,0,0,0,1,-0.554946592,0.4760661638,1,0,0,1,0,0,1,0,0,1,0
CUST008753,0.4917163495,0.6686776473,-0.469914278,10,4,-0.406750293,-0.589129545,0,0.3258239007,36,1.1376888178,796,1,1.1089516602,1.4085013751,0.9225502812,1.1741821606,0,1,0,0,0,0,1,-0.553481229,0.4760661638,1,0,0,1,0,0,1,0,0,0,0
CUST008756,-0.770852224,-1.438816063,1.3122097317,5,2,-0.406750293,1.6554339514,2,1.2394490533,24,0.9134008832,459,1,1.1342888861,0.3076816042,-1.295588393,-3.533386876,0,1,1,0,1,1,4,-0.525658193,-0.974367113,1,0,0,0,1,0,1,0,0,0,1
CUST008757,-0.51833851,1.1955510749,-1.182763881,2,4,-0.406750293,0.0587216322,0,-0.522542312,48,0.5303216147,698,0,0.5908588986,1.4557587895,0.3680156125,0.4499407703,0,1,0,0,0,0,1,-0.481129884,0.159288511,0,0,0,0,0,0,0,0,0,0,0
CUST008758,-0.01331108,1.5468000267,-0.247148776,7,3,-0.406750293,0.8722598792,0,-0.457283373,24,0.2145123505,728,0,0.0156634386,-0.529052616,1.2183021044,0.6716473184,0,1,0,0,0,0,1,-0.420763476,0.5166569177,0,1,0,1,0,0,1,0,0,0,0
CUST008759,-0.181653557,1.5468000267,-0.336254977,6,3,-0.406750293,-0.492711026,0,-0.033100266,48,-0.277732841,727,0,-0.177151177,0.3886558836,1.8467747289,0.6642571001,0,1,0,0,0,0,1,-0.302519417,0.5166569177,1,0,0,0,0,0,1,0,0,0,0
CUST008762,0.3233738729,1.5468000267,0.2429353261,6,3,1.6997247144,-1.502715405,0,-0.228877085,24,-0.108524773,718,0,0.0019115648,-0.544089066,1.8467747289,-0.510787605,1,1,0,0,0,0,1,-0.354930001,0.5166569177,1,0,0,0,0,0,0,1,0,0,0
CUST008763,0.7442300642,1.7224245026,2.8715682397,5,2,-0.406750293,-0.377826155,0,3.7845476926,36,1.1813115849,696,0,0.8446766515,1.0767818546,2.0316196185,0.4351603338,0,1,0,0,0,0,1,-0.567897087,0.159288511,1,0,0,0,1,0,0,1,0,0,0
CUST008764,-0.097482318,2.0736734543,-0.469914278,5,2,-0.406750293,-0.300055746,0,0.0158439382,36,0.065974653,729,0,0.5571749079,0.7350832198,2.4013093976,0.6790375366,0,1,0,0,0,0,1,-0.410663087,0.5166569177,1,0,0,1,0,0,0,1,1,0,0
CUST008765,-1.780907084,-1.087567111,2.0250593354,3,3,-0.406750293,1.572382609,0,-0.865151745,24,-1.311543322,616,0,-1.380771815,-1.6277875,-0.925898614,-0.156057128,0,0,1,0,0,0,1,1.6027667732,-0.436358206,1,0,0,0,0,1,0,1,0,0,0
CUST008766,-0.602509748,-1.438816063,-0.202595676,9,3,-0.406750293,-0.88963788,0,-1.028299093,36,-1.149539737,744,0,-1.450162299,-1.589564592,-1.295588393,0.7898908106,0,0,0,0,0,1,1,2.0046090075,0.5166569177,1,0,0,1,0,0,0,1,1,0,0
CUST008767,1.5017712086,-0.209444732,-0.781785979,5,4,0.2954080427,-1.317410017,0,-0.343080229,48,0.2786851002,695,0,-0.063363279,0.5578679158,-0.001674167,0.0582592021,1,1,0,0,0,0,1,-0.431760229,0.159288511,1,0,0,0,0,0,0,1,1,0,0
CUST008772,-0.265824795,1.5468000267,-0.87089218,3,1,-0.406750293,0.1628957334,0,-0.24519182,36,0.7192265171,651,0,0.9348722798,1.1249568887,-0.038643144,0.1026005117,0,1,0,0,0,0,1,-0.504505719,0.159288511,0,0,0,0,0,0,1,0,0,0,1
CUST008773,-1.94924956,-1.263191587,0.421147727,1,7,-0.406750293,-0.079543115,0,1.4189111368,24,1.992735369,623,0,2.4263589657,1.4350836707,-1.110743504,-0.1043256,0,1,0,0,0,1,2,-0.598047899,-0.436358206,1,0,0,1,0,0,1,0,0,0,0
CUST008775,0.1550313964,0.6686776473,0.1983822259,6,4,-0.406750293,-1.624975774,0,0.1300470823,36,-0.443771063,753,1,-0.15403355,-0.005924028,0.4789225463,0.8564027751,0,1,0,0,0,0,1,-0.268027943,0.4760661638,0,1,0,0,1,0,1,0,0,0,0
CUST008776,0.1550313964,0.3174286955,1.0894442305,12,3,-0.406750293,0.853823082,0,-0.000470797,36,-0.885049529,709,0,-0.654735603,-0.718082273,0.5528605021,0.5312331713,0,1,0,0,0,0,1,-0.0204985,0.5166569177,1,0,0,0,1,0,0,0,1,0,0
CUST008778,-0.265824795,0.3174286955,0.0647229252,8,4,-0.406750293,-0.652307379,0,0.1300470823,36,-0.428292196,725,1,0.0170599227,0.1325511861,0.5528605021,0.6494766635,0,1,0,0,0,0,1,-0.291813002,0.5166569177,1,0,0,0,1,0,0,0,0,0,0
CUST008779,1.1650862555,0.4930531714,-0.692679779,2,1,0.2954080427,0.9137176682,0,-0.78357807,24,-0.716534553,640,0,-0.323442906,-0.816706442,0.7377053916,-0.348202803,1,1,0,0,0,0,1,-0.173823717,-0.436358206,1,0,0,0,0,0,1,0,0,0,1
CUST008780,0.4075451112,1.0199265991,0.6439132282,13,4,-0.406750293,-0.293372562,0,-0.669374926,36,-1.557921331,802,0,-1.171639724,-1.271796506,1.2922400603,1.2185234702,0,0,0,0,0,0,0,0.9021673011,0.4760661638,1,0,0,1,0,0,0,0,0,0,0
CUST008781,-0.181653557,1.3711755508,-0.95999838,3,3,-0.406750293,-1.086532324,0,-0.440968638,48,0.0832589553,791,0,0.0329803027,0.7746960525,-0.1125811,1.1372310692,0,1,0,0,0,0,1,-0.39519253,0.4760661638,0,0,0,1,0,0,0,0,0,0,0
CUST008782,0.4075451112,-1.087567111,-0.202595676,8,2,3.806199722,0.4803480803,0,-0.84883701,36,-0.862248087,530,0,-1.060446567,-1.268492159,-0.99983657,-3.008681379,1,1,1,0,0,0,2,0.2665778951,-0.974367113,0,1,0,0,0,0,0,0,0,1,0
CUST008784,-0.434167271,-0.385069208,0.599360128,5,1,-0.406750293,0.6047374118,0,-0.21256235,36,-1.088049943,691,0,-0.670722193,-0.726261441,-0.186519056,0.3982092424,0,0,0,0,0,0,0,0.0554373677,0.159288511,1,0,0,0,1,0,1,0,0,1,0
CUST008785,0.8284013025,1.3711755508,0.4657008273,6,4,-0.406750293,-0.034028558,0,-0.930410684,36,-1.345310192,708,0,-1.407658227,-1.548462555,1.6619298394,0.523842953,0,0,0,0,0,0,0,1.8572667514,0.5166569177,1,0,0,1,0,0,0,0,0,0,1
CUST008787,-0.939194701,-1.087567111,-0.291701877,4,2,-0.406750293,0.780558749,0,-0.750948601,24,-0.699710166,647,0,-0.645751791,-1.045930586,-0.99983657,0.0730396386,0,1,0,0,0,0,1,-0.085670513,-0.436358206,0,1,0,1,0,0,1,0,1,0,0
CUST008788,0.9125725408,-0.209444732,-0.158042576,9,2,-0.406750293,0.8014551969,0,-0.669374926,36,-0.931759162,660,0,-0.885004132,-0.973272311,-0.001674167,0.1691124761,0,1,0,0,0,0,1,0.1318000441,0.159288511,1,0,0,1,0,0,0,0,0,0,0
CUST008789,0.660058826,0.1418042197,-0.024383275,3,3,-0.406750293,0.1666109245,0,-0.84883701,48,-1.623006986,729,0,-1.312807801,-1.329941428,0.0352948113,0.6790375366,0,0,0,0,0,0,0,1.5039956095,0.5166569177,0,1,0,1,0,0,1,0,1,0,0
CUST008791,0.996743779,1.8980489785,0.3320415266,6,3,0.2954080427,1.1348850858,0,1.2557637882,48,1.4142980834,645,0,0.7229575166,1.3622712958,2.216464508,-0.311251711,1,1,0,0,0,0,1,-0.605736006,-0.436358206,1,0,0,1,0,0,0,1,1,0,0
CUST008792,-0.939194701,-0.911942636,-0.603573578,4,1,-0.406750293,-1.678406181,0,-0.261506555,36,-0.197476162,748,0,0.1521127297,0.3707285547,-0.741053725,0.8194516837,0,1,0,0,0,0,1,-0.348054851,0.5166569177,1,0,0,0,0,0,1,0,0,0,1
CUST008793,-0.265824795,-0.73631816,0.1092760254,6,4,-0.406750293,0.951765745,0,-0.522542312,48,-1.174487481,677,0,-0.982386103,-0.884059534,-0.556208835,0.2947461867,0,0,0,0,0,0,0,0.3364261463,0.159288511,1,0,0,0,1,0,0,0,1,0,0
CUST008794,-1.023365939,-0.385069208,-0.737232879,3,5,2.4018830503,-0.924270745,0,-0.718319131,36,-0.76407815,619,0,-0.47681836,-0.589198416,-0.186519056,-1.611930126,1,1,1,0,0,0,2,-0.122050586,-0.436358206,1,0,0,0,0,0,1,0,1,0,0
CUST008796,0.660058826,-0.385069208,-0.826339079,5,3,-0.406750293,-1.114219914,0,-0.343080229,24,0.8962791333,710,0,1.4052997231,0.6783743225,-0.186519056,0.5386233895,0,1,0,0,0,0,1,-0.519059989,0.5166569177,1,0,0,0,0,0,0,1,0,0,0
CUST008797,-0.855023463,-1.087567111,-0.158042576,7,3,-0.406750293,-0.986772716,0,-0.049415001,48,-0.370423451,708,0,-0.396267698,0.1041967375,-0.925898614,0.523842953,0,1,0,0,0,0,1,-0.248752176,0.5166569177,1,0,0,0,0,0,0,0,0,0,0
CUST008799,-0.097482318,1.1955510749,0.421147727,8,5,-0.406750293,-0.186459823,0,1.1905048487,36,0.9995066847,749,1,0.9211587049,1.1456320075,1.4770849498,0.826841902,0,1,0,0,0,0,1,-0.54131046,0.5166569177,1,0,0,0,1,0,1,0,1,0,0
CUST008800,0.1550313964,-1.263191587,1.1339973307,3,1,0.9975663786,-1.432920073,0,2.1693889407,48,1.2457030052,677,0,0.5205757272,1.326539297,-1.110743504,-0.44427564,1,1,0,0,0,1,2,-0.592004928,0.159288511,1,0,0,0,0,1,1,0,1,0,0
CUST008801,-1.023365939,-0.73631816,-0.559020478,3,4,0.2954080427,0.2721153793,0,-0.930410684,36,-1.253292187,646,0,-1.153855625,-1.279718467,-0.556208835,-0.303861493,1,0,0,0,0,0,0,0.6556603776,-0.436358206,1,0,0,0,0,0,1,0,1,0,0
CUST008802,-0.939194701,0.1418042197,-0.113489476,4,5,-0.406750293,0.0427016422,0,-0.750948601,24,-0.936154786,616,0,-0.77568108,-1.135522767,0.0352948113,-0.156057128,0,1,1,0,0,0,2,0.0597848727,-0.436358206,0,1,0,0,0,0,0,1,0,0,0
CUST008805,1.1650862555,1.1955510749,-0.781785979,7,1,3.806199722,-0.702196294,0,-0.538857047,36,0.2037452069,535,1,0.1855052442,-0.009221057,1.4770849498,-2.971730288,1,1,1,0,0,0,2,-0.423497941,-0.974367113,1,0,0,0,0,0,0,1,0,0,0
CUST008806,-0.602509748,-0.911942636,1.7131876337,6,4,-0.406750293,-0.772582687,0,0.9620985605,24,0.2315263877,734,0,0.39818998,-0.163881686,-0.741053725,0.715988628,0,1,0,0,0,0,1,-0.43304539,0.5166569177,1,0,0,0,0,1,1,0,0,0,0
CUST008807,0.3233738729,1.5468000267,-0.559020478,3,3,-0.406750293,0.4254878489,0,-0.359394964,24,0.8378540659,674,0,0.7362992115,0.0562122859,1.8467747289,0.2725755319,0,1,0,0,0,0,1,-0.523868877,0.159288511,1,0,0,0,0,0,1,0,0,0,0
CUST008808,0.660058826,1.8980489785,-0.158042576,6,2,0.2954080427,0.7605225773,0,0.5705449237,36,1.002485732,650,0,1.1192238512,1.181665786,2.216464508,-0.27430062,1,1,0,0,0,0,1,-0.536764422,0.159288511,1,0,0,0,0,0,0,0,1,0,0
CUST008812,-0.265824795,-0.033820256,1.5349752328,4,4,-0.406750293,1.3735037711,0,-0.196247615,36,-1.322343257,614,0,-0.927178625,-1.036584299,0.183170723,-0.170837564,0,0,1,0,0,0,1,0.3437727428,-0.436358206,1,0,0,0,1,0,0,0,0,0,1
CUST008813,1.2492574938,-0.560693684,0.8666787293,3,4,-0.406750293,-1.174206972,0,0.1137323474,24,-0.01012097,630,0,-0.030583826,-0.50053521,-0.371363946,-0.052594072,0,1,0,0,0,0,1,-0.372929227,-0.436358206,1,0,0,0,0,1,1,0,1,0,0
CUST008814,0.1550313964,-0.209444732,0.3320415266,2,2,-0.406750293,-0.426923999,0,0.4889712494,24,0.898677934,685,0,1.0487060956,0.3482915563,-0.001674167,0.3538679328,0,1,0,0,0,0,1,-0.525507269,0.159288511,1,0,0,1,0,0,1,0,0,0,0
CUST008815,-0.939194701,-0.911942636,-0.202595676,8,2,-0.406750293,1.090152742,0,0.3258239007,24,1.2302084628,615,1,1.7705425906,0.8330728585,-0.741053725,-0.163447346,0,1,1,0,0,0,2,-0.546959403,-0.436358206,1,0,0,0,0,0,0,0,0,1,0
CUST008816,-1.191708416,-0.560693684,-0.514467378,7,5,-0.406750293,-1.639107762,0,0.0811028777,36,0.8233791566,689,0,0.6535804022,0.9779338216,-0.556208835,0.3834288059,0,1,0,0,0,0,1,-0.523598912,0.159288511,0,1,0,0,0,0,0,1,0,1,0
CUST008817,-0.349996033,-0.560693684,-0.826339079,4,3,-0.406750293,-0.274801104,1,-1.028299093,48,-1.080945973,551,1,-1.370972455,-1.405677653,-0.371363946,-1.744954055,0,0,1,0,1,0,2,1.2754159007,-0.974367113,1,0,0,0,0,0,0,0,0,1,0
CUST008818,-0.770852224,-0.560693684,1.0448911303,2,6,-0.406750293,-0.712752879,0,1.8594089782,36,0.6658823654,725,0,0.8561138455,1.1249568887,-0.371363946,0.6494766635,0,1,0,0,0,0,1,-0.498362029,0.5166569177,1,0,0,0,1,0,0,1,0,0,0
CUST008819,0.5758875877,-1.263191587,-0.158042576,2,3,-0.406750293,0.2727078578,0,0.5216007191,48,0.3049295565,703,0,0.3648606956,1.09660244,-1.110743504,0.4868918616,0,1,0,0,0,1,2,-0.444619997,0.5166569177,1,0,0,1,0,0,1,0,0,0,0
CUST008821,0.4917163495,1.0199265991,-1.539188683,3,1,-0.406750293,-1.295312874,0,-1.158816972,36,-1.538011442,772,0,-1.465465185,-1.604158793,-0.778022703,0.9968169221,0,0,0,0,0,0,0,2.8262675934,0.4760661638,0,0,1,1,0,0,0,0,0,0,0
CUST008822,0.3233738729,1.7224245026,0.1538291256,5,1,-0.406750293,-0.065075009,0,-0.440968638,48,-0.843158008,664,1,-0.948619084,-0.788968395,2.0316196185,0.1986733492,0,1,0,0,0,0,1,0.143404341,0.159288511,1,0,0,0,1,0,0,0,0,0,1
CUST008824,-0.265824795,1.5468000267,-0.826339079,8,1,-0.406750293,0.3511667367,0,-1.142502237,36,-1.845575382,734,0,-1.584366997,-1.753019649,0.58982948,0.715988628,0,0,0,0,0,0,0,8.5022453515,0.5166569177,0,0,0,0,0,0,1,0,0,0,0
CUST008826,-2.033420798,-1.263191587,-0.469914278,0,3,0.9975663786,-1.558516468,0,-0.979354889,48,-1.175286066,658,0,-1.380154073,-1.426943489,-1.18468146,-0.584689787,1,0,0,0,0,1,1,1.4400469874,0.159288511,0,0,0,0,0,0,0,0,0,0,1
CUST008828,-0.51833851,-0.385069208,-0.469914278,5,1,0.9975663786,-0.663912274,0,-0.343080229,36,-0.112914209,664,0,-0.042061924,-0.044664118,-0.186519056,-0.540348478,1,1,0,0,0,0,1,-0.350854385,0.159288511,1,0,0,1,0,0,1,0,0,0,1
CUST008829,-0.855023463,-0.73631816,-0.247148776,12,4,-0.406750293,0.39776802,0,0.7500070073,36,1.3091149384,733,0,1.4606215707,1.6963419901,-0.556208835,0.7085984097,0,1,0,0,0,0,1,-0.562897975,0.5166569177,1,0,0,0,0,0,1,0,0,1,0
CUST008830,-1.865078322,-0.911942636,-0.87089218,2,5,1.6997247144,-0.918111476,0,-0.555171782,36,-0.016099101,641,1,0.1538337466,0.1325511861,-0.741053725,-1.079834411,1,1,0,0,0,0,1,-0.381842366,-0.436358206,1,0,0,0,0,0,1,0,0,1,0
CUST008832,0.2392026347,0.3174286955,0.3765946268,6,5,-0.406750293,-0.303029042,0,0.7010628027,36,0.5223530354,727,0,0.419877473,0.5759665,0.5528605021,0.6642571001,0,1,0,0,0,0,1,-0.480572628,0.5166569177,1,0,0,1,0,0,1,0,0,0,0
CUST008834,0.7442300642,1.3711755508,0.0647229252,4,2,-0.406750293,-1.426290527,0,1.1089311743,48,0.6594534236,723,0,0.5469508315,1.6211597399,1.6619298394,0.634696227,0,1,0,0,0,0,1,-0.5010321,0.5166569177,1,0,0,0,0,0,0,1,0,0,1
CUST008835,-0.434167271,-0.560693684,-0.95999838,4,1,-0.406750293,0.0300026901,0,-0.685689661,36,-0.203066385,679,0,-0.145560829,-0.100956038,-0.925898614,0.3095266232,0,1,0,0,0,0,1,-0.322610375,0.159288511,0,0,0,0,0,0,0,1,0,0,1
CUST008836,0.3233738729,1.5468000267,-0.648126679,4,2,-0.406750293,-0.011676714,0,-1.077243298,24,-0.717429558,712,1,-1.362027031,-1.604158793,0.58982948,0.5534038261,0,1,0,0,0,0,1,0.8272792371,0.5166569177,0,0,0,1,0,0,0,1,0,1,0
CUST008838,-1.191708416,-0.911942636,-0.469914278,10,2,0.2954080427,0.1714639326,0,-0.506227578,24,1.1103369022,681,0,0.1874121795,-0.399094726,-0.741053725,-0.045203854,1,1,0,0,0,0,1,-0.588806474,0.159288511,1,0,0,0,0,0,0,1,0,0,0
CUST008839,-0.855023463,-0.033820256,1.9805062351,7,5,1.6997247144,0.983455877,0,-0.946725419,48,-0.719609494,599,1,-1.538634474,-1.684866486,0.183170723,-1.390223578,1,1,1,0,0,0,2,2.5558050473,-0.436358206,1,0,0,1,0,0,0,1,0,0,1
CUST008840,-1.191708416,-1.438816063,0.0201698249,7,4,-0.406750293,0.0530615606,0,0.4726565145,24,1.3255864689,695,1,1.5423714232,0.7178160876,-1.295588393,0.4277701155,0,1,0,0,0,1,2,-0.562326743,0.159288511,0,0,0,0,1,0,0,1,0,0,0
CUST008841,0.660058826,-0.033820256,0.599360128,6,2,0.9975663786,0.3224540783,0,1.6636321598,24,2.6857963212,636,1,2.6771733422,1.4684819395,0.183170723,-0.747274589,1,1,0,0,0,0,1,-0.644796723,-0.436358206,1,0,0,1,0,0,0,1,0,1,0
CUST008843,-0.349996033,-0.385069208,0.8221256291,7,5,1.6997247144,0.8384209164,0,1.7941500388,48,0.4295867784,578,1,0.8339417102,1.3164737786,-0.408332924,-1.545418162,1,1,1,0,0,0,2,-0.466634271,-0.974367113,0,1,0,1,0,0,0,1,0,0,0
CUST008844,1.3334287321,-0.209444732,0.2429353261,2,2,-0.406750293,2.4988235877,0,-0.718319131,24,-1.020699806,592,0,-0.83495701,-1.220729317,-0.260457012,-0.333422366,0,0,1,0,0,0,1,0.1317009234,-0.436358206,0,1,0,0,0,0,0,0,0,0,0
CUST008845,1.6701136851,-0.385069208,1.9359531349,6,5,-0.406750293,2.2939635698,0,1.0599869697,36,0.8414224844,611,0,-0.110023468,-0.194216545,-0.186519056,-0.193008219,0,1,1,0,0,0,2,-0.552667926,-0.436358206,1,0,0,0,1,0,0,0,0,1,0
CUST008846,0.4917163495,-0.033820256,-0.336254977,5,2,-0.406750293,-1.049879835,0,-0.669374926,36,-1.167289022,695,0,-0.839158627,-0.859854516,0.183170723,0.4277701155,0,0,0,0,0,0,0,0.1944126353,0.159288511,1,0,0,1,0,0,0,1,0,0,0
CUST008847,-0.51833851,-0.385069208,-0.291701877,4,2,-0.406750293,-0.401455555,0,-0.506227578,36,0.1068182632,690,0,-0.580299237,-0.580740413,-0.186519056,0.3908190242,0,1,0,0,0,0,1,-0.359267522,0.159288511,1,0,0,0,0,0,0,0,0,1,0
CUST008850,0.9125725408,-0.911942636,-0.95999838,6,2,2.4018830503,0.1356477496,0,-1.093558033,36,-1.525402849,570,1,-1.385695806,-1.560376189,-0.741053725,-1.974050822,1,0,1,0,0,0,1,1.8917823436,-0.974367113,1,0,0,0,0,0,0,0,0,0,0
CUST008851,-0.265824795,0.3174286955,-0.425361177,4,1,-0.406750293,-0.071013789,0,-1.060928563,36,-1.362901672,677,1,-1.463797476,-1.612714015,-0.556208835,0.2947461867,0,0,0,0,0,0,0,2.5145450592,0.159288511,0,0,0,0,0,1,0,0,1,0,0
CUST008852,1.2492574938,-0.73631816,0.3765946268,7,5,0.2954080427,1.3640614867,0,-0.17993288,36,-0.431218996,646,0,-0.462369245,-0.564244307,-0.556208835,-0.303861493,1,1,0,0,0,0,1,-0.219506475,-0.436358206,1,0,0,0,0,0,0,1,0,1,0
CUST008853,-0.349996033,-0.033820256,-0.603573578,7,1,-0.406750293,-0.067339382,0,-0.489912843,36,0.0666101805,661,0,-0.223751043,-0.185018639,0.183170723,0.1765026944,0,1,0,0,0,0,1,-0.377651739,0.159288511,1,0,0,0,0,0,0,0,0,0,0
CUST008854,0.0708601582,1.8980489785,-0.247148776,4,3,-0.406750293,0.0231419288,0,0.0974176126,36,0.820607776,674,0,0.3719556516,0.4934259871,2.216464508,0.2725755319,0,1,0,0,0,0,1,-0.530228501,0.159288511,1,0,0,0,0,0,1,0,0,0,0
CUST008856,1.7542849234,0.4930531714,1.8022938342,4,1,-0.406750293,-0.025042602,0,0.8968396211,48,-0.598026558,665,0,-0.58473057,-0.256873836,0.7377053916,0.2060635675,0,1,0,0,0,0,1,-0.139065412,0.159288511,1,0,0,0,0,1,0,0,1,0,0
CUST008858,-2.033420798,-1.438816063,1.6686345335,0,1,-0.406750293,0.7694944092,0,0.7989512119,48,-0.59622692,634,1,-0.555865064,-0.272245877,-1.295588393,-0.023033199,0,1,0,0,0,1,2,-0.148227577,-0.436358206,1,0,0,0,1,0,1,0,0,0,0
CUST008860,0.5758875877,-1.263191587,2.336931037,7,6,-0.406750293,-0.38592216,0,3.8824361018,36,1.4323208762,701,0,1.2319158359,1.528462504,-1.147712482,0.4721114251,0,1,0,0,0,1,2,-0.584425414,0.5166569177,0,1,0,0,1,0,0,0,0,0,0
CUST008861,-0.349996033,0.8443021232,0.2429353261,4,3,-0.406750293,0.7639201593,0,-0.408339168,36,-0.662983524,703,0,-0.724137989,-0.792190491,1.1073951707,0.4868918616,0,1,0,0,0,0,1,-0.066837668,0.5166569177,1,0,0,1,0,0,1,0,0,0,0
CUST008862,0.4075451112,-0.73631816,0.7330194286,9,2,0.2954080427,-0.456348674,0,0.5705449237,48,-0.499540638,673,0,-0.331829742,0.078419966,-0.556208835,-0.1043256,1,1,0,0,0,0,1,-0.226838694,0.159288511,1,0,0,0,1,0,0,1,0,0,0
CUST008863,-0.181653557,1.5468000267,-0.425361177,2,5,-0.406750293,0.3768745833,0,-0.653060191,24,-0.049875066,639,1,-0.2916635,-0.757191858,1.8467747289,0.0139178925,0,1,0,0,0,0,1,-0.344397668,-0.436358206,1,0,0,0,1,0,0,0,1,0,0
CUST008864,1.0809150173,0.3174286955,0.2429353261,3,1,-0.406750293,-1.128198227,0,-0.114673941,36,-0.86158008,728,1,-0.44515745,-0.38620634,0.5528605021,0.6716473184,0,1,0,0,0,0,1,-0.104148375,0.5166569177,1,0,0,1,0,0,0,1,0,1,0
CUST008865,1.0809150173,1.1955510749,0.0201698249,7,2,-0.406750293,-1.293494372,0,1.0599869697,48,0.1411692692,740,0,0.568907308,1.63388289,1.4770849498,0.7603299376,0,1,0,0,0,0,1,-0.422358278,0.5166569177,1,0,0,1,0,0,0,1,1,0,0
CUST008867,0.660058826,-0.73631816,-0.826339079,5,4,0.2954080427,-0.45453031,0,-0.84883701,36,-0.889734463,672,0,-0.79626189,-0.859854516,-0.99983657,-0.111715818,1,1,0,0,0,0,1,0.0543201279,0.159288511,0,0,0,1,0,0,0,1,0,0,1
CUST008868,-1.191708416,-0.385069208,-0.336254977,4,5,1.6997247144,-0.006789973,0,-0.78357807,48,-0.882233695,634,0,-1.08598168,-1.083946127,-0.186519056,-1.131565939,1,1,0,0,0,0,1,0.310338416,-0.436358206,1,0,0,0,0,0,1,0,0,0,1
CUST008869,-0.51833851,0.3174286955,-0.95999838,3,3,-0.406750293,0.947740864,0,-0.196247615,24,2.2914671815,695,0,2.8030756263,1.6503481429,-0.556208835,0.4277701155,0,1,0,0,0,0,1,-0.610074294,0.159288511,0,0,0,1,0,0,1,0,0,0,0
CUST008871,0.8284013025,0.6686776473,-0.425361177,3,4,-0.406750293,0.5494956756,0,-0.653060191,24,0.2280113193,659,0,-0.285968617,-0.757191858,0.4789225463,0.1617222579,0,1,0,0,0,0,1,-0.412879933,0.159288511,0,1,0,0,0,0,0,0,0,0,0
CUST008872,0.3233738729,-1.087567111,-0.024383275,3,3,-0.406750293,0.6634632436,0,0.1953060218,24,1.3968483079,678,0,1.1119965654,0.3414787025,-0.925898614,0.3021364049,0,1,0,0,0,0,1,-0.584943274,0.159288511,1,0,0,1,0,0,1,0,0,1,0
CUST008873,0.3233738729,0.8443021232,-0.158042576,9,5,-0.406750293,-0.269586774,0,0.8478954165,24,2.5439508531,761,0,2.6914050123,1.6636914129,1.1073951707,0.9155245212,0,1,0,0,0,0,1,-0.633215802,0.4760661638,1,0,0,1,0,0,0,1,0,0,0
CUST008874,-0.602509748,-0.560693684,-0.113489476,9,2,-0.406750293,-0.260516867,0,0.2442502264,48,-0.178197398,689,0,-0.055068193,0.5460535622,-0.371363946,0.3834288059,0,1,0,0,0,0,1,-0.336193619,0.159288511,1,0,0,1,0,0,1,0,1,0,0
