customer_id,num_late_payments,debt_to_income_ratio,credit_score,default_flag,pd_logistic,credit_risk_score,risk_grade,recommendation,interest_rate
CUST008214,-0.412314653,-0.596993001,745,0,0.1570652234,811,A,Approve,5.00%
CUST008215,-0.412314653,-1.035441648,708,0,0.0877816071,828,A,Approve,5.00%
CUST008217,-0.412314653,-0.461866816,727,0,0.1662959517,808,A,Approve,5.00%
CUST008218,3.1588342845,0.4421825837,564,0,0.3443897077,764,A,Approve,5.00%
CUST008219,-0.412314653,0.1127325765,756,0,0.1516321633,812,A,Approve,5.00%
CUST008220,-0.412314653,0.7274815182,675,0,0.195396113,801,A,Approve,5.00%
CUST008221,-0.412314653,-1.258811714,742,0,0.0780100514,830,A,Approve,5.00%
CUST008223,1.016144922,-0.548876556,670,1,0.2448105518,789,A,Approve,5.00%
CUST008226,1.016144922,-0.065647217,549,0,0.372502106,757,A,Approve,5.00%
CUST008229,-0.412314653,-0.691579105,732,0,0.1636891214,809,A,Approve,5.00%
CUST008232,-0.412314653,1.0040097582,674,0,0.220206829,795,A,Approve,5.00%
CUST008233,-0.412314653,1.1968519824,758,0,0.1506610821,812,A,Approve,5.00%
CUST008235,0.3019151345,-0.372806372,616,0,0.3529417707,762,A,Approve,5.00%
CUST008236,-0.412314653,0.834075694,740,0,0.1595866944,810,A,Approve,5.00%
CUST008237,-0.412314653,2.9947571681,694,1,0.1843386618,804,A,Approve,5.00%
CUST008238,0.3019151345,0.1955987965,626,1,0.2812786671,780,A,Approve,5.00%
CUST008239,-0.412314653,-0.119784097,676,1,0.2189099033,795,A,Approve,5.00%
CUST008241,-0.412314653,-1.21125341,732,1,0.0807757912,830,A,Approve,5.00%
CUST008243,-0.412314653,0.4478744492,701,0,0.2031632525,799,A,Approve,5.00%
CUST008244,-0.412314653,0.8048909895,698,0,0.1820734779,804,A,Approve,5.00%
CUST008245,-0.412314653,-1.692938851,685,0,0.0950061516,826,A,Approve,5.00%
CUST008247,-0.412314653,-0.907579388,774,0,0.1430757037,814,A,Approve,5.00%
CUST008248,1.7303747095,3.7310115524,576,0,0.3439999893,764,A,Approve,5.00%
CUST008249,3.1588342845,-0.280644365,448,0,0.485571948,729,B,Approve,7.00%
CUST008250,-0.412314653,0.3577719423,645,0,0.2138639855,797,A,Approve,5.00%
CUST008251,-0.412314653,0.6181766553,758,1,0.1506610821,812,A,Approve,5.00%
CUST008252,-0.412314653,-0.639915844,710,0,0.1977051405,801,A,Approve,5.00%
CUST008254,-0.412314653,1.2900867774,714,0,0.1732291351,807,A,Approve,5.00%
CUST008255,-0.412314653,-0.529081915,722,1,0.1689359109,808,A,Approve,5.00%
CUST008256,-0.412314653,-0.645301568,578,0,0.3199318898,770,A,Approve,5.00%
CUST008259,-0.412314653,1.6840941213,566,1,0.4648048242,734,B,Approve,7.00%
CUST008260,-0.412314653,0.1823947588,708,1,0.1765053217,806,A,Approve,5.00%
CUST008262,-0.412314653,0.1829462363,761,0,0.3057803653,774,A,Approve,5.00%
CUST008265,-0.412314653,0.4864431398,757,0,0.1511459817,812,A,Approve,5.00%
CUST008266,0.3019151345,0.5241471166,741,0,0.2268371884,793,A,Approve,5.00%
CUST008267,3.1588342845,0.9566559511,581,1,0.3300127791,767,A,Approve,5.00%
CUST008268,-0.412314653,0.0123566043,691,0,0.3994064744,750,A,Approve,5.00%
CUST008269,-0.412314653,0.9158578112,714,0,0.1732291351,807,A,Approve,5.00%
CUST008270,-0.412314653,-0.630028431,482,1,0.787879596,653,C,Review,9.00%
CUST008271,1.016144922,-1.131666722,634,0,0.1429419091,814,A,Approve,5.00%
CUST008272,-0.412314653,2.2394847414,728,0,0.1657719403,809,A,Approve,5.00%
CUST008273,-0.412314653,1.1924011147,593,0,0.2772936314,781,A,Approve,5.00%
CUST008275,-0.412314653,0.5179231355,738,0,0.1606044269,810,A,Approve,5.00%
CUST008276,0.3019151345,0.1559310967,700,0,0.2282582041,793,A,Approve,5.00%
CUST008277,-0.412314653,-0.48115327,692,1,0.1854794073,804,A,Approve,5.00%
CUST008278,-0.412314653,0.393834125,675,0,0.195396113,801,A,Approve,5.00%
CUST008279,-0.412314653,1.6061105686,553,0,0.3086260522,773,A,Approve,5.00%
CUST008280,0.3019151345,-0.56101089,641,1,0.2699465732,783,A,Approve,5.00%
CUST008281,-0.412314653,-1.470580343,688,0,0.0940344848,826,A,Approve,5.00%
CUST008282,-0.412314653,-1.146067677,673,0,0.0989831931,825,A,Approve,5.00%
CUST008283,0.3019151345,0.05648211,646,0,0.2662337963,783,A,Approve,5.00%
CUST008284,0.3019151345,-0.045952242,744,1,0.2002575166,800,A,Approve,5.00%
CUST008286,-0.412314653,-0.842074954,654,0,0.2081935033,798,A,Approve,5.00%
CUST008287,-0.412314653,-0.327507132,707,0,0.1770560607,806,A,Approve,5.00%
CUST008288,-0.412314653,0.3914385737,693,0,0.1849083545,804,A,Approve,5.00%
CUST008289,3.1588342845,-1.03416873,538,0,0.2064890531,798,A,Approve,5.00%
CUST008290,-0.412314653,0.7668100511,654,0,0.2081935033,798,A,Approve,5.00%
CUST008291,-0.412314653,0.9869493225,686,0,0.1889343323,803,A,Approve,5.00%
CUST008292,-0.412314653,-0.197131409,757,0,0.1709987073,807,A,Approve,5.00%
CUST008293,1.7303747095,-1.018368674,624,0,0.1449133825,814,A,Approve,5.00%
CUST008294,-0.412314653,0.0838686224,678,0,0.2176184842,796,A,Approve,5.00%
CUST008296,0.3019151345,0.57583431,632,0,0.3070900996,773,A,Approve,5.00%
CUST008297,-0.412314653,-1.517544124,722,0,0.0836306923,829,A,Approve,5.00%
CUST008298,-0.412314653,-1.002154214,687,0,0.0943573801,826,A,Approve,5.00%
CUST008300,-0.412314653,-0.118657513,501,0,0.5626802009,709,B,Approve,7.00%
CUST008301,-0.412314653,-0.266542421,730,0,0.1647278882,809,A,Approve,5.00%
CUST008302,-0.412314653,0.0258829938,686,0,0.1889343323,803,A,Approve,5.00%
CUST008303,-0.412314653,-0.893482031,663,0,0.2026346166,799,A,Approve,5.00%
CUST008304,-0.412314653,0.4727620547,653,0,0.2088180448,798,A,Approve,5.00%
CUST008305,5.301523647,-0.490198448,474,0,0.4088486798,748,B,Approve,7.00%
CUST008307,-0.412314653,-0.875467347,673,0,0.1965887934,801,A,Approve,5.00%
CUST008308,1.016144922,1.5305938152,724,0,0.2090202944,798,A,Approve,5.00%
CUST008309,-0.412314653,0.9834586206,653,1,0.2341562882,791,A,Approve,5.00%
CUST008310,-0.412314653,0.4027132347,695,0,0.1837703287,804,A,Approve,5.00%
CUST008311,0.3019151345,-1.166459732,730,0,0.1059754666,824,A,Approve,5.00%
CUST008312,1.7303747095,-0.448377432,617,0,0.3098802711,773,A,Approve,5.00%
CUST008313,-0.412314653,-1.534639133,771,0,0.0704731503,832,A,Approve,5.00%
CUST008314,1.016144922,-0.323081625,617,0,0.3145708019,771,A,Approve,5.00%
CUST008316,3.873064072,1.780480873,491,0,0.4038676749,749,B,Approve,7.00%
CUST008317,0.3019151345,0.5230923257,634,1,0.275198945,781,A,Approve,5.00%
CUST008318,-0.412314653,-0.515855574,684,0,0.1900968892,802,A,Approve,5.00%
CUST008319,0.3019151345,-0.623043913,660,0,0.2560126765,786,A,Approve,5.00%
CUST008321,0.3019151345,0.9270143898,674,1,0.2460523769,788,A,Approve,5.00%
CUST008324,-0.412314653,-0.950232913,671,0,0.1977869642,801,A,Approve,5.00%
CUST008325,-0.412314653,0.3910315706,634,0,0.4017082772,750,A,Approve,5.00%
CUST008326,-0.412314653,-1.389717969,722,0,0.0836306923,829,A,Approve,5.00%
CUST008327,-0.412314653,1.7467204071,708,0,0.1765053217,806,A,Approve,5.00%
CUST008331,-0.412314653,3.1670820807,678,1,0.1936173788,802,A,Approve,5.00%
CUST008333,0.3019151345,-0.95650376,675,0,0.2453510076,789,A,Approve,5.00%
CUST008337,-0.412314653,-0.837017117,701,0,0.1803888323,805,A,Approve,5.00%
CUST008340,-0.412314653,-0.584079789,690,1,0.186625597,803,A,Approve,5.00%
CUST008342,2.444604497,-0.879681825,636,0,0.2608604935,785,A,Approve,5.00%
CUST008344,0.3019151345,-0.62884558,637,1,0.2729401808,782,A,Approve,5.00%
CUST008345,-0.412314653,1.7824919485,655,1,0.2075703397,798,A,Approve,5.00%
CUST008346,0.3019151345,-1.806072914,743,0,0.1014038507,825,A,Approve,5.00%
CUST008347,-0.412314653,0.379406983,725,0,0.1673479511,808,A,Approve,5.00%
CUST008349,-0.412314653,-1.610373035,670,0,0.100000351,825,A,Approve,5.00%
CUST008350,-0.412314653,2.1607533695,620,1,0.2302004184,792,A,Approve,5.00%
CUST008351,-0.412314653,-0.183503026,686,1,0.1889343323,803,A,Approve,5.00%
CUST008352,1.7303747095,1.1896083678,654,0,0.2520371441,787,A,Approve,5.00%
CUST008353,-0.412314653,-1.567769198,737,0,0.0793819155,830,A,Approve,5.00%
CUST008354,-0.412314653,-0.003410184,590,1,0.2795745696,780,A,Approve,5.00%
CUST008355,-0.412314653,2.5755335164,768,1,0.1458822392,814,A,Approve,5.00%
CUST008357,1.7303747095,-0.402470447,618,0,0.3090715454,773,A,Approve,5.00%
CUST008359,3.873064072,-0.590263125,526,0,0.3724246589,757,A,Approve,5.00%
CUST008361,3.873064072,-0.464617182,494,0,0.4011373124,750,A,Approve,5.00%
CUST008364,-0.412314653,0.5775574453,736,0,0.1616274015,810,A,Approve,5.00%
CUST008365,-0.412314653,0.672607483,686,0,0.1889343323,803,A,Approve,5.00%
CUST008366,-0.412314653,-0.833897251,662,0,0.2281038835,793,A,Approve,5.00%
CUST008367,-0.412314653,0.7894657008,732,0,0.1636891214,809,A,Approve,5.00%
CUST008368,-0.412314653,-0.656232984,602,0,0.4311276399,742,B,Approve,7.00%
CUST008369,-0.412314653,-0.277627586,780,1,0.1403142914,815,A,Approve,5.00%
CUST008370,-0.412314653,0.5821639994,721,1,0.1694678919,808,A,Approve,5.00%
CUST008372,1.016144922,-1.319524097,694,0,0.1173124204,821,A,Approve,5.00%
CUST008373,-0.412314653,-0.563436541,739,0,0.1600949061,810,A,Approve,5.00%
CUST008374,-0.412314653,1.323026911,738,0,0.1606044269,810,A,Approve,5.00%
CUST008376,-0.412314653,-0.637034363,661,1,0.2038602856,799,A,Approve,5.00%
CUST008378,-0.412314653,-0.738595941,712,0,0.1743158239,806,A,Approve,5.00%
CUST008380,-0.412314653,1.424627031,747,0,0.3171414461,771,A,Approve,5.00%
CUST008381,-0.412314653,1.1173193903,646,0,0.2389402029,790,A,Approve,5.00%
CUST008382,-0.412314653,-0.02074429,674,0,0.1959917671,801,A,Approve,5.00%
CUST008383,-0.412314653,0.7165041477,675,0,0.195396113,801,A,Approve,5.00%
CUST008384,1.016144922,-0.184299354,702,0,0.2231185679,794,A,Approve,5.00%
CUST008385,1.016144922,-0.721681621,643,0,0.2641895897,784,A,Approve,5.00%
CUST008386,-0.412314653,-0.33948942,547,1,0.4827292409,729,B,Approve,7.00%
CUST008388,-0.412314653,-1.417793679,688,0,0.0940344848,826,A,Approve,5.00%
CUST008389,-0.412314653,0.9872914463,677,0,0.1942089193,801,A,Approve,5.00%
CUST008390,-0.412314653,-0.398879632,555,1,0.6945486523,676,C,Review,9.00%
CUST008391,-0.412314653,1.1318132286,692,0,0.1854794073,804,A,Approve,5.00%
CUST008392,0.3019151345,1.0195949358,646,0,0.2662337963,783,A,Approve,5.00%
CUST008393,-0.412314653,0.0949942302,738,0,0.1606044269,810,A,Approve,5.00%
CUST008394,-0.412314653,0.3671087883,685,0,0.1895149277,803,A,Approve,5.00%
CUST008395,-0.412314653,-0.310195375,721,0,0.1694678919,808,A,Approve,5.00%
CUST008396,-0.412314653,-0.300725643,831,1,0.1186072377,820,A,Approve,5.00%
CUST008398,-0.412314653,-0.134494604,669,1,0.1989906289,800,A,Approve,5.00%
CUST008399,-0.412314653,1.6669310767,689,1,0.1872007352,803,A,Approve,5.00%
CUST008400,-0.412314653,0.4475233323,749,0,0.1550714639,811,A,Approve,5.00%
CUST008401,-0.412314653,-1.045140229,641,1,0.110320314,822,A,Approve,5.00%
CUST008402,-0.412314653,0.6428832337,619,0,0.2580133119,785,A,Approve,5.00%
CUST008404,-0.412314653,-1.559995859,689,0,0.0937125801,827,A,Approve,5.00%
CUST008405,-0.412314653,-0.631349183,667,0,0.2001997907,800,A,Approve,5.00%
CUST008406,-0.412314653,0.4747771528,635,0,0.2202954083,795,A,Approve,5.00%
CUST008407,-0.412314653,-1.380198445,779,0,0.0685155347,833,A,Approve,5.00%
CUST008408,-0.412314653,-1.344081135,778,0,0.0687574535,833,A,Approve,5.00%
CUST008409,1.7303747095,0.5745315665,619,0,0.3082639877,773,A,Approve,5.00%
CUST008410,-0.412314653,-1.228158973,730,0,0.0813395671,830,A,Approve,5.00%
CUST008411,-0.412314653,1.220813207,665,0,0.2014144524,800,A,Approve,5.00%
CUST008412,-0.412314653,-0.586528593,741,0,0.1590797905,810,A,Approve,5.00%
CUST008413,-0.412314653,2.3899576468,687,1,0.1883551021,803,A,Approve,5.00%
CUST008414,-0.412314653,1.6071580903,692,1,0.3638255079,759,A,Approve,5.00%
CUST008416,-0.412314653,-0.666833019,680,1,0.1924384076,802,A,Approve,5.00%
CUST008417,-0.412314653,0.4090446905,696,0,0.1832033542,804,A,Approve,5.00%
CUST008418,-0.412314653,0.2173795061,754,0,0.1526083789,812,A,Approve,5.00%
CUST008419,-0.412314653,-1.39511831,763,0,0.0724823463,832,A,Approve,5.00%
CUST008420,-0.412314653,1.9290350278,713,0,0.1737718087,807,A,Approve,5.00%
CUST008421,-0.412314653,0.1926544622,672,1,0.3815178392,755,A,Approve,5.00%
CUST008422,-0.412314653,0.4333529057,716,1,0.1721478084,807,A,Approve,5.00%
CUST008423,1.7303747095,1.0566446193,611,1,0.3147569644,771,A,Approve,5.00%
CUST008426,-0.412314653,0.381625555,687,0,0.1883551021,803,A,Approve,5.00%
CUST008427,-0.412314653,-0.084226264,739,0,0.1600949061,810,A,Approve,5.00%
CUST008428,1.7303747095,-0.017318877,595,0,0.3279608054,768,A,Approve,5.00%
CUST008431,-0.412314653,-0.345301562,642,1,0.2157789501,796,A,Approve,5.00%
CUST008432,-0.412314653,-1.444018468,775,0,0.0694879638,833,A,Approve,5.00%
CUST008434,0.3019151345,-0.705366566,647,0,0.2654951576,784,A,Approve,5.00%
CUST008435,0.3019151345,-1.606934909,625,0,0.1499281345,813,A,Approve,5.00%
CUST008436,-0.412314653,1.0137262037,722,1,0.1689359109,808,A,Approve,5.00%
CUST008437,-0.412314653,1.0760051072,644,0,0.2145009292,796,A,Approve,5.00%
CUST008439,-0.412314653,0.6527155239,712,0,0.1743158239,806,A,Approve,5.00%
CUST008440,-0.412314653,-1.032844622,647,0,0.108111334,823,A,Approve,5.00%
CUST008441,-0.412314653,1.108429339,655,0,0.2075703397,798,A,Approve,5.00%
CUST008442,-0.412314653,1.0758164907,686,0,0.1889343323,803,A,Approve,5.00%
CUST008444,-0.412314653,-0.033636663,690,0,0.186625597,803,A,Approve,5.00%
CUST008445,-0.412314653,2.3753385854,714,0,0.1732291351,807,A,Approve,5.00%
CUST008447,-0.412314653,-0.472481507,747,0,0.1560657486,811,A,Approve,5.00%
CUST008449,-0.412314653,-0.153785898,696,1,0.1832033542,804,A,Approve,5.00%
CUST008451,-0.412314653,0.4547479832,644,0,0.2145009292,796,A,Approve,5.00%
CUST008453,-0.412314653,1.2796783778,685,0,0.1895149277,803,A,Approve,5.00%
CUST008454,-0.412314653,-1.460881263,623,0,0.1171857614,821,A,Approve,5.00%
CUST008455,1.016144922,-0.784371984,628,0,0.2753711682,781,A,Approve,5.00%
CUST008456,-0.412314653,-0.917920471,709,0,0.3490692107,763,A,Approve,5.00%
CUST008457,1.016144922,-1.625013124,370,0,0.6541832281,686,C,Review,9.00%
CUST008458,-0.412314653,-0.872424449,710,0,0.1754078833,806,A,Approve,5.00%
CUST008460,1.016144922,2.0421617838,686,1,0.2611579378,785,A,Approve,5.00%
CUST008461,-0.412314653,0.3284635618,671,1,0.1977869642,801,A,Approve,5.00%
CUST008462,-0.412314653,2.2480745656,664,0,0.2267739733,793,A,Approve,5.00%
CUST008463,-0.412314653,2.4543308898,716,0,0.1721478084,807,A,Approve,5.00%
CUST008464,-0.412314653,1.0006281892,677,0,0.1942089193,801,A,Approve,5.00%
CUST008468,-0.412314653,-0.856531806,733,0,0.1631717167,809,A,Approve,5.00%
CUST008470,0.3019151345,-0.876813138,674,1,0.4001008676,750,A,Approve,5.00%
CUST008471,-0.412314653,-0.058532771,656,1,0.2069485538,798,A,Approve,5.00%
CUST008475,-0.412314653,0.6009496019,676,0,0.1948018305,801,A,Approve,5.00%
CUST008476,-0.412314653,-0.644481472,734,0,0.1626556294,809,A,Approve,5.00%
CUST008477,0.3019151345,0.2709563128,595,0,0.3376606997,766,A,Approve,5.00%
CUST008478,-0.412314653,-0.200573925,737,0,0.3253931392,769,A,Approve,5.00%
CUST008479,-0.412314653,-1.733925015,768,0,0.0712204949,832,A,Approve,5.00%
CUST008481,-0.412314653,-0.53514563,689,1,0.1872007352,803,A,Approve,5.00%
CUST008483,-0.412314653,-0.407051914,718,1,0.1710718349,807,A,Approve,5.00%
CUST008484,-0.412314653,0.5400974051,732,0,0.1636891214,809,A,Approve,5.00%
CUST008485,-0.412314653,-0.223772241,615,1,0.2609218809,785,A,Approve,5.00%
CUST008486,-0.412314653,2.3552333113,569,1,0.327387405,768,A,Approve,5.00%
CUST008487,1.016144922,-0.213541664,650,1,0.2590722337,785,A,Approve,5.00%
CUST008488,-0.412314653,0.9995683131,689,0,0.2106141739,797,A,Approve,5.00%
CUST008490,-0.412314653,-1.316028177,711,0,0.0868767356,828,A,Approve,5.00%
CUST008491,-0.412314653,-0.274708727,648,0,0.2119614222,797,A,Approve,5.00%
CUST008493,1.7303747095,0.3049070673,655,1,0.251324402,787,A,Approve,5.00%
CUST008494,-0.412314653,0.1947896299,660,0,0.2294392787,793,A,Approve,5.00%
CUST008495,-0.412314653,1.2179857933,675,0,0.195396113,801,A,Approve,5.00%
CUST008496,0.3019151345,-1.106431625,532,1,0.2251083578,794,A,Approve,5.00%
CUST008497,-0.412314653,1.4529470814,721,0,0.1694678919,808,A,Approve,5.00%
CUST008498,-0.412314653,0.7464236933,607,0,0.2668022966,783,A,Approve,5.00%
CUST008500,-0.412314653,0.9305449464,688,0,0.1877772367,803,A,Approve,5.00%
CUST008501,-0.412314653,-0.000893104,717,0,0.171609153,807,A,Approve,5.00%
CUST008502,0.3019151345,0.8048091645,598,1,0.3351263086,766,A,Approve,5.00%
CUST008503,-0.412314653,0.5046420388,740,0,0.1595866944,810,A,Approve,5.00%
CUST008504,-0.412314653,-1.116823204,630,0,0.1144728802,821,A,Approve,5.00%
CUST008505,-0.412314653,-1.30413065,709,0,0.0874790408,828,A,Approve,5.00%
CUST008506,-0.412314653,-0.769935812,581,1,0.2864858007,778,A,Approve,5.00%
CUST008507,1.016144922,1.0873245651,628,0,0.3056651098,774,A,Approve,5.00%
CUST008508,-0.412314653,0.3014606464,768,0,0.1458822392,814,A,Approve,5.00%
CUST008509,-0.412314653,0.8617745834,675,0,0.195396113,801,A,Approve,5.00%
CUST008512,-0.412314653,-0.723732799,707,0,0.350790946,762,A,Approve,5.00%
CUST008513,2.444604497,2.2888907391,579,0,0.3365480691,766,A,Approve,5.00%
CUST008514,-0.412314653,1.7698048757,725,0,0.1673479511,808,A,Approve,5.00%
CUST008516,-0.412314653,-1.271979431,704,0,0.1016691507,825,A,Approve,5.00%
CUST008517,-0.412314653,1.4151628748,767,0,0.3009816628,775,A,Approve,5.00%
CUST008518,-0.412314653,-0.918508477,742,0,0.1585741929,810,A,Approve,5.00%
CUST008519,-0.412314653,-0.992148707,610,0,0.2645872918,784,A,Approve,5.00%
CUST008520,-0.412314653,-1.132086378,706,0,0.0883895784,828,A,Approve,5.00%
CUST008521,-0.412314653,-0.897299023,724,0,0.1678759417,808,A,Approve,5.00%
CUST008522,0.3019151345,2.374074071,664,0,0.2531400883,787,A,Approve,5.00%
CUST008523,-0.412314653,0.9749791181,762,0,0.1683330421,808,A,Approve,5.00%
CUST008525,-0.412314653,-0.69576283,672,0,0.1971871922,801,A,Approve,5.00%
CUST008526,-0.412314653,-0.50095,714,0,0.1732291351,807,A,Approve,5.00%
CUST008529,5.301523647,1.4736563344,399,0,0.4787882924,730,B,Approve,7.00%
CUST008530,0.3019151345,-0.099771725,744,0,0.2002575166,800,A,Approve,5.00%
CUST008532,0.3019151345,-0.859613746,395,1,0.7966575063,651,C,Review,9.00%
CUST008536,1.7303747095,1.5671129511,665,0,0.2442709012,789,A,Approve,5.00%
CUST008537,1.016144922,0.3458681744,714,0,0.2153459564,796,A,Approve,5.00%
CUST008539,-0.412314653,0.1702913095,677,0,0.1942089193,801,A,Approve,5.00%
CUST008540,5.301523647,-0.219077074,510,0,0.3763746112,756,A,Approve,5.00%
CUST008541,-0.412314653,1.201168025,683,0,0.1906802173,802,A,Approve,5.00%
CUST008542,0.3019151345,0.1479196829,611,0,0.3242547612,769,A,Approve,5.00%
CUST008544,-0.412314653,-1.25110115,688,0,0.0940344848,826,A,Approve,5.00%
CUST008546,-0.412314653,0.2333673676,675,0,0.2195576779,795,A,Approve,5.00%
CUST008547,-0.412314653,-1.27918579,745,0,0.077197383,831,A,Approve,5.00%
CUST008548,-0.412314653,0.0013171727,642,0,0.2157789501,796,A,Approve,5.00%
CUST008549,-0.412314653,0.0142468325,747,0,0.1560657486,811,A,Approve,5.00%
CUST008550,-0.412314653,-0.602328798,718,0,0.1929468802,802,A,Approve,5.00%
CUST008552,-0.412314653,-0.159866875,663,1,0.2026346166,799,A,Approve,5.00%
CUST008553,1.016144922,-0.702754879,660,0,0.2518744419,787,A,Approve,5.00%
CUST008555,-0.412314653,-0.957247392,617,0,0.2594649488,785,A,Approve,5.00%
CUST008556,1.7303747095,-1.222571539,656,0,0.1305429101,817,A,Approve,5.00%
CUST008557,-0.412314653,0.2300371518,703,1,0.3542460598,761,A,Approve,5.00%
CUST008558,3.1588342845,-0.809976134,557,1,0.3503953315,762,A,Approve,5.00%
CUST008559,-0.412314653,0.5576424351,738,0,0.1606044269,810,A,Approve,5.00%
CUST008560,-0.412314653,0.9355993906,665,0,0.2014144524,800,A,Approve,5.00%
CUST008561,-0.412314653,0.6640426855,637,0,0.2189981074,795,A,Approve,5.00%
CUST008564,-0.412314653,0.8434210776,632,1,0.4178184814,746,B,Approve,7.00%
CUST008565,-0.412314653,-1.393153811,680,0,0.0966455743,826,A,Approve,5.00%
CUST008567,-0.412314653,-0.269179267,708,0,0.1765053217,806,A,Approve,5.00%
CUST008568,-0.412314653,-1.254486369,688,0,0.0940344848,826,A,Approve,5.00%
CUST008569,-0.412314653,1.0471541459,714,0,0.1732291351,807,A,Approve,5.00%
CUST008571,-0.412314653,-0.534711082,673,1,0.1965887934,801,A,Approve,5.00%
CUST008573,2.444604497,-1.423293139,542,1,0.2075899234,798,A,Approve,5.00%
CUST008574,-0.412314653,-0.003542103,695,0,0.1837703287,804,A,Approve,5.00%
CUST008576,0.3019151345,0.6046444247,678,0,0.2432550072,789,A,Approve,5.00%
CUST008577,-0.412314653,-0.956325894,661,0,0.2038602856,799,A,Approve,5.00%
CUST008582,-0.412314653,-1.400094031,705,0,0.0886949879,828,A,Approve,5.00%
CUST008583,-0.412314653,0.6625792601,671,0,0.1977869642,801,A,Approve,5.00%
CUST008584,-0.412314653,-0.309960027,628,0,0.2515468007,787,A,Approve,5.00%
CUST008585,-0.412314653,-1.404216076,666,0,0.1155760524,821,A,Approve,5.00%
CUST008586,2.444604497,-1.094530829,591,1,0.1787338437,805,A,Approve,5.00%
CUST008590,-0.412314653,0.0642820743,663,0,0.2026346166,799,A,Approve,5.00%
CUST008593,2.444604497,1.1660245397,505,1,0.6276589395,693,C,Review,9.00%
CUST008594,-0.412314653,1.4400729715,668,0,0.1995945225,800,A,Approve,5.00%
CUST008595,-0.412314653,0.2343618552,763,0,0.1482557579,813,A,Approve,5.00%
CUST008596,-0.412314653,-0.144856598,651,0,0.2100712616,797,A,Approve,5.00%
CUST008597,-0.412314653,-0.045026658,529,1,0.4997521149,725,B,Approve,7.00%
CUST008599,-0.412314653,-1.158034992,728,0,0.0819069273,830,A,Approve,5.00%
CUST008600,-0.412314653,-1.729148249,694,0,0.0921178371,827,A,Approve,5.00%
CUST008602,-0.412314653,-0.312379052,526,1,0.6406116537,690,C,Review,9.00%
CUST008604,-0.412314653,0.4675974595,685,0,0.2131419053,797,A,Approve,5.00%
CUST008606,-0.412314653,-1.18707159,717,0,0.0850922771,829,A,Approve,5.00%
CUST008607,-0.412314653,-0.389657275,717,0,0.171609153,807,A,Approve,5.00%
CUST008608,-0.412314653,-0.268829654,738,0,0.1606044269,810,A,Approve,5.00%
CUST008609,0.3019151345,-1.36431257,651,0,0.1378148506,816,A,Approve,5.00%
CUST008610,1.016144922,-1.902291209,668,0,0.145211693,814,A,Approve,5.00%
CUST008612,1.7303747095,-0.674345291,581,1,0.3397426821,765,A,Approve,5.00%
CUST008613,-0.412314653,0.0088637387,668,0,0.1995945225,800,A,Approve,5.00%
CUST008614,-0.412314653,-0.584922352,707,1,0.350790946,762,A,Approve,5.00%
CUST008615,2.444604497,2.1673153257,509,0,0.3979993319,751,A,Approve,5.00%
CUST008616,-0.412314653,0.9181431718,707,0,0.1770560607,806,A,Approve,5.00%
CUST008618,-0.412314653,-1.483139034,642,0,0.1099494247,823,A,Approve,5.00%
CUST008619,-0.412314653,-0.668938972,694,0,0.1843386618,804,A,Approve,5.00%
CUST008620,-0.412314653,0.954098039,733,0,0.1631717167,809,A,Approve,5.00%
CUST008622,-0.412314653,0.0447642395,667,0,0.2001997907,800,A,Approve,5.00%
CUST008623,-0.412314653,0.286552561,680,0,0.1924384076,802,A,Approve,5.00%
CUST008624,0.3019151345,1.9185238206,621,0,0.2851197275,779,A,Approve,5.00%
CUST008625,-0.412314653,-0.372499956,707,0,0.1770560607,806,A,Approve,5.00%
CUST008626,-0.412314653,0.9236762561,742,0,0.1585741929,810,A,Approve,5.00%
CUST008627,-0.412314653,1.9794185457,617,0,0.2594649488,785,A,Approve,5.00%
CUST008629,-0.412314653,-0.909116934,733,0,0.1842611238,804,A,Approve,5.00%
CUST008630,-0.412314653,0.9008197463,518,0,0.5101577851,722,B,Approve,7.00%
CUST008631,-0.412314653,-1.518950589,649,0,0.1073836895,823,A,Approve,5.00%
CUST008632,2.444604497,-0.496566048,571,1,0.3433410966,764,A,Approve,5.00%
CUST008633,-0.412314653,-0.615883809,726,0,0.1668212881,808,A,Approve,5.00%
CUST008634,-0.412314653,-0.713801708,685,0,0.3699787944,758,A,Approve,5.00%
CUST008635,-0.412314653,0.0346357373,724,0,0.1894357181,803,A,Approve,5.00%
CUST008636,1.7303747095,-1.235813339,629,0,0.1425844162,814,A,Approve,5.00%
CUST008637,-0.412314653,-0.317133843,663,0,0.2026346166,799,A,Approve,5.00%
CUST008638,-0.412314653,-1.041750041,704,0,0.0890013496,828,A,Approve,5.00%
CUST008640,-0.412314653,1.9002908807,748,0,0.1555679582,811,A,Approve,5.00%
CUST008641,-0.412314653,-1.064590812,643,0,0.1095796287,823,A,Approve,5.00%
CUST008643,-0.412314653,-0.500563022,661,0,0.2287708958,793,A,Approve,5.00%
CUST008644,-0.412314653,3.0680860332,731,0,0.1642078448,809,A,Approve,5.00%
CUST008645,-0.412314653,-0.805820436,720,0,0.1917710209,802,A,Approve,5.00%
CUST008647,-0.412314653,-0.800496685,671,0,0.3824112105,754,A,Approve,5.00%
CUST008648,0.3019151345,0.2136867813,636,1,0.2736918144,782,A,Approve,5.00%
