customer_id,employment_status,education,home_ownership,application_date,age,employment_years,monthly_income,annual_income,num_dependents,credit_history_years,num_credit_accounts,num_late_payments,credit_utilization,previous_defaults,loan_amount,loan_term_months,loan_purpose,interest_rate,monthly_payment,existing_monthly_debt,total_monthly_debt,debt_to_income_ratio,credit_score,default_flag,risk_rating
CUST007098,Full-time,High School,Rent,03JUN2025,19,3,1700,20400,4,1,4,5,6.2165856005,0,61000,36,Auto,0.1593248784,2142.5463849,80.046260383,2222.5926453,130.74074384,574,0,Very Poor
CUST007099,Full-time,Bachelors,Rent,15JUL2025,35,1,3600,43200,1,4,4,5,33.140989109,0,96000,36,Debt Consolidation,0.1997114837,3566.292894,14.120786025,3580.4136801,99.455935557,445,0,Very Poor
CUST007104,Self-employed,Doctorate,Mortgage,02NOV2024,18,2,12600,151200,0,0,2,2,46.569462203,0,86000,24,Auto,0.1598541933,4210.2283863,4049.0206848,8259.2490711,65.549595803,574,1,Very Poor
CUST007106,Full-time,Masters,Rent,21APR2024,52,16,6200,74400,2,11,2,0,8.3222212351,0,93000,36,Debt Consolidation,0.0624833319,2839.716365,1172.3456891,4012.0620541,64.710678292,831,0,Excellent
CUST007107,Full-time,Bachelors,Own,18AUG2024,41,6,3100,37200,1,6,4,1,61.526984928,2,111000,36,Other,0.1622904774,3914.9943135,651.32401289,4566.3183264,147.30059117,395,0,Very Poor
CUST007109,Full-time,High School,Mortgage,03MAY2024,41,8,2500,30000,1,4,2,0,46.975625278,0,8000,36,Other,0.1204634379,265.89159096,730.15959428,996.05118524,39.842047409,627,0,Poor
CUST007110,Full-time,Doctorate,Rent,06OCT2024,41,4,3200,38400,3,5,2,0,38.052565338,0,97000,36,Medical,0.107078848,3162.2538764,406.88569783,3569.1395743,111.5356117,698,0,Fair
CUST007111,Full-time,Bachelors,Mortgage,22APR2025,53,11,4300,51600,2,3,3,0,29.403249269,2,26000,36,Personal,0.0941048739,831.76919732,874.16298768,1705.932185,39.672841512,452,1,Very Poor
CUST007112,Full-time,Masters,Rent,26AUG2025,45,17,5700,68400,0,3,2,3,9.9877312373,0,93000,48,Other,0.1249815969,2471.855408,2674.6325892,5146.4879971,90.289263107,599,0,Very Poor
CUST007113,Full-time,Other,Rent,23JUN2025,20,3,3800,45600,3,2,5,0,20.563127483,0,59000,48,Auto,0.0808446912,1442.7029135,349.26437222,1791.9672857,47.157033834,710,0,Good
CUST007114,Part-time,Doctorate,Mortgage,28NOV2023,51,9,4600,55200,4,8,2,2,23.948444239,0,104000,36,Debt Consolidation,0.1259226664,3483.781372,1248.8560652,4732.6374372,102.88342255,634,0,Poor
CUST007116,Full-time,Bachelors,Own,07APR2025,33,3,5900,70800,1,4,6,0,43.63912775,0,201000,24,Home Improvement,0.1154586916,9419.1969591,676.40310675,10095.600066,171.11186552,654,0,Fair
CUST007119,Self-employed,Doctorate,Own,15NOV2023,48,14,10300,123600,2,6,3,4,32.012927333,0,186000,24,Other,0.178019391,9268.0927928,613.70869731,9881.8014902,95.939820293,586,0,Very Poor
CUST007121,Full-time,Doctorate,Rent,09MAY2024,43,17,9100,109200,1,3,2,0,21.068706823,1,139000,36,Debt Consolidation,0.0816030602,4366.0414922,2987.1280459,7353.169538,80.804060857,634,0,Poor
CUST007125,Full-time,High School,Own,22MAY2025,37,17,2200,26400,1,3,2,0,12.799434849,0,73000,36,Debt Consolidation,0.0691991523,2251.356064,271.10111704,2522.457181,114.65714459,719,0,Good
CUST007126,Part-time,Other,Mortgage,22FEB2025,31,7,1500,18000,1,3,1,0,15.294521428,0,33000,36,Personal,0.0729417821,1023.3886585,169.36650196,1192.7551605,79.5170107,682,0,Fair
CUST007127,Full-time,Bachelors,Rent,28MAY2025,39,14,5800,69600,1,4,2,0,21.710219059,0,34000,36,Home Improvement,0.0825653286,1069.4646947,154.72742625,1224.1921209,21.106760706,727,0,Good
CUST007129,Full-time,Masters,Mortgage,12AUG2024,52,10,6600,79200,0,3,3,0,38.509489178,0,230000,48,Personal,0.1077642338,5919.5287231,1193.3470871,7112.8758102,107.77084561,690,0,Fair
CUST007130,Unemployed,Bachelors,Own,19MAY2025,40,10,400,4800,1,6,3,0,36.106278803,0,14000,24,Debt Consolidation,0.1041594182,648.71995607,44.705105293,693.42506136,173.35626534,751,0,Excellent
CUST007131,Full-time,Doctorate,Own,09JUL2025,45,20,7200,86400,1,11,2,0,29.23931704,0,155000,24,Debt Consolidation,0.0938589756,7108.6104051,1397.4363395,8506.0467446,118.13953812,784,0,Excellent
CUST007132,Full-time,Masters,Rent,31JAN2024,55,3,4300,51600,1,4,4,1,45.601758142,0,138000,36,Other,0.1384026372,4705.813612,1128.882937,5834.696549,135.69061742,603,0,Poor
CUST007133,Part-time,Doctorate,Own,24MAY2024,38,11,4200,50400,1,3,1,0,15.341191475,0,109000,36,Personal,0.0730117872,3380.6335648,1037.6041938,4418.2377587,105.19613711,677,1,Fair
CUST007138,Full-time,High School,Rent,18MAR2024,71,12,2000,24000,3,4,3,2,20.949919485,0,70000,36,Home Improvement,0.1214248792,2329.7684169,755.58613224,3085.3545491,154.26772746,693,0,Fair
CUST007140,Self-employed,Masters,Own,18OCT2024,28,1,5300,63600,2,5,2,0,22.21268489,2,181000,48,Auto,0.0833190273,4446.9922372,1135.9127841,5582.9050213,105.33783059,523,0,Very Poor
CUST007141,Self-employed,Other,Rent,13NOV2024,45,5,2400,28800,1,6,1,0,13.939509346,0,66000,48,Home Improvement,0.070909264,1583.2378667,505.62930658,2088.8671733,87.036132219,716,0,Good
CUST007143,Full-time,High School,Rent,27AUG2024,58,12,1800,21600,4,2,3,2,30.500612383,0,57000,48,Medical,0.1357509186,1545.4870208,126.59110834,1672.0781291,92.893229395,647,1,Poor
CUST007144,Full-time,Doctorate,Rent,09JAN2024,38,5,7200,86400,2,5,4,0,23.525464671,0,138000,48,Auto,0.085288197,3403.3438558,612.98385356,4016.3277093,55.782329296,718,0,Good
CUST007145,Full-time,Bachelors,Own,23DEC2024,49,7,2300,27600,0,7,3,0,17.281759213,0,20000,36,Auto,0.0759226388,622.97219143,263.84089296,886.81308439,38.557090626,785,0,Excellent
CUST007146,Full-time,Bachelors,Rent,05SEP2025,39,12,4700,56400,2,2,5,0,24.18478423,0,101000,24,Other,0.0862771763,4596.9262976,1763.2956828,6360.2219804,135.32387192,666,1,Fair
CUST007148,Full-time,Masters,Own,08AUG2025,41,1,5700,68400,0,2,1,0,31.69394182,0,15000,36,Other,0.0975409127,482.27786562,418.2914968,900.56936241,15.799462498,621,0,Poor
CUST007149,Full-time,Doctorate,Own,18JUN2025,37,10,4900,58800,2,10,4,0,32.644108007,0,12000,24,Medical,0.098966162,553.16669087,1129.0831512,1682.249842,34.33162943,748,0,Good
CUST007150,Full-time,Other,Rent,12OCT2024,27,2,2600,31200,0,4,3,0,29.055497865,0,74000,24,Debt Consolidation,0.0935832468,3392.8499493,929.00712141,4321.8570707,166.22527195,713,0,Good
CUST007152,Full-time,High School,Rent,14JUL2025,50,7,2700,32400,0,3,2,0,33.112484811,0,97000,36,Other,0.0996687272,3128.4087272,48.677156527,3177.0858837,117.66984754,670,0,Fair
CUST007153,Full-time,Masters,Own,15MAR2025,28,1,5500,66000,1,8,3,0,43.835000705,0,76000,48,Medical,0.1157525011,1985.5585014,363.56775336,2349.1262548,42.71138645,640,0,Poor
CUST007155,Retired,Bachelors,Mortgage,24JUL2024,41,7,2300,27600,1,7,4,0,24.627337738,0,31000,48,Home Improvement,0.0869410066,766.94138388,252.68324288,1019.6246268,44.331505512,717,0,Good
CUST007157,Self-employed,High School,Mortgage,16MAY2025,60,16,4500,54000,2,4,2,0,11.633924759,0,94000,36,Home Improvement,0.0674508871,2891.50401,1067.2818903,3958.7859003,87.973020006,681,1,Fair
CUST007158,Self-employed,Bachelors,Own,01JUN2025,66,17,8000,96000,2,6,2,1,29.236029632,0,84000,24,Debt Consolidation,0.1138540444,3930.1057772,1970.922383,5901.0281602,73.762852002,662,0,Fair
CUST007160,Self-employed,Bachelors,Rent,24APR2025,34,8,6800,81600,2,2,2,0,27.105306548,0,216000,36,Auto,0.0906579598,6875.3585806,1879.377161,8754.7357417,128.74611385,719,0,Good
CUST007164,Full-time,High School,Rent,26JAN2025,41,8,3800,45600,0,3,2,0,47.253009198,0,101000,36,Home Improvement,0.1208795138,3358.8896114,1182.6779604,4541.5675718,119.5149361,587,0,Very Poor
CUST007166,Self-employed,High School,Mortgage,04DEC2024,52,19,3900,46800,1,2,2,0,22.484912989,0,87000,48,Home Improvement,0.0837273695,2139.1789511,643.20548252,2782.3844336,71.343190604,750,1,Excellent
CUST007167,Unemployed,Bachelors,Rent,01FEB2024,18,2,300,3600,1,0,5,0,59.47195325,0,9000,36,Debt Consolidation,0.1392079299,307.25255035,6.7931263037,314.04567665,104.68189222,618,0,Poor
CUST007168,Full-time,Bachelors,Rent,11MAR2025,59,3,5900,70800,1,6,2,1,42.740023771,0,80000,36,Personal,0.1341100357,2711.3806109,1040.2783422,3751.6589531,63.587439883,623,1,Poor
CUST007169,Unemployed,Masters,Mortgage,16MAR2024,49,13,300,3600,1,5,2,1,42.598710814,0,3000,36,Auto,0.1338980662,101.64604092,78.642313805,180.28835472,60.096118241,701,0,Good
CUST007171,Full-time,Bachelors,Rent,26MAR2025,39,14,3100,37200,4,5,5,0,35.495458571,0,33000,36,Home Improvement,0.1032431879,1069.8490199,604.49588435,1674.3449043,54.011125944,646,0,Poor
CUST007172,Self-employed,Other,Rent,29APR2025,67,5,4900,58800,4,5,2,2,6.6833193041,0,7000,24,Home Improvement,0.100024979,323.02255473,271.34051144,594.36306617,12.129858493,660,0,Fair
CUST007174,Self-employed,High School,Mortgage,29OCT2024,29,5,2900,34800,2,5,1,0,62.550703663,0,23000,36,Home Improvement,0.1438260555,790.36629375,648.69008722,1439.056381,49.622633827,666,0,Fair
CUST007176,Full-time,High School,Own,12AUG2025,34,8,1700,20400,4,4,7,0,26.864377901,0,47000,48,Debt Consolidation,0.0902965669,1170.2589581,782.90432064,1953.1632787,114.89195757,686,0,Fair
CUST007177,Full-time,Bachelors,Mortgage,10DEC2024,38,7,4500,54000,1,3,1,0,12.535416437,0,122000,36,Personal,0.0688031247,3760.3332001,58.521675141,3818.8548753,84.863441673,735,0,Good
CUST007178,Unemployed,High School,Rent,12MAY2025,31,0,200,2400,1,8,1,3,17.058442744,0,5000,48,Home Improvement,0.1355876641,135.52827742,63.739934015,199.26821144,99.63410572,606,1,Poor
CUST007179,Unemployed,Doctorate,Own,08FEB2024,42,11,600,7200,3,4,1,1,15.788606866,0,20000,36,Home Improvement,0.0936829103,639.42834252,208.20581848,847.634161,141.27236017,686,0,Fair
CUST007181,Self-employed,Doctorate,Mortgage,09APR2024,42,19,9600,115200,1,6,1,0,21.877647282,0,211000,36,Home Improvement,0.0828164709,6639.422499,2064.3292617,8703.7517607,90.66408084,715,0,Good
CUST007184,Full-time,High School,Mortgage,19SEP2025,71,18,2900,34800,4,2,2,6,16.804354687,0,89000,48,Debt Consolidation,0.195206532,2685.6243269,386.48190175,3072.1062287,105.93469754,499,0,Very Poor
CUST007185,Full-time,Masters,Mortgage,14FEB2025,39,18,4000,48000,0,4,4,0,31.151694742,0,119000,36,Home Improvement,0.0967275421,3821.5380897,555.67232159,4377.2104113,109.43026028,720,1,Good
CUST007186,Full-time,Bachelors,Rent,29OCT2024,25,1,1900,22800,1,2,4,0,18.128065779,0,44000,48,Personal,0.0771920987,1068.3786714,388.32871164,1456.707383,76.668809633,700,0,Good
CUST007187,Full-time,Masters,Mortgage,23JUN2025,44,8,2800,33600,0,4,5,0,9.6911377182,0,80000,24,Home Improvement,0.0645367066,3562.0251961,653.64533517,4215.6705313,150.55966183,733,0,Good
CUST007188,Self-employed,Bachelors,Own,28JAN2025,42,9,4500,54000,3,5,3,0,21.378762692,0,157000,36,Auto,0.082068144,4934.802124,859.69564807,5794.497772,128.76661716,736,0,Good
CUST007189,Self-employed,Masters,Mortgage,04MAR2024,48,18,6100,73200,2,5,3,0,12.743202679,0,211000,36,Debt Consolidation,0.069114804,6506.5311276,1171.3207779,7677.8519054,125.86642468,814,0,Excellent
CUST007191,Full-time,Masters,Rent,26OCT2023,38,14,4100,49200,1,10,4,0,34.14720346,0,116000,36,Auto,0.1012208052,3749.6459051,971.09627559,4720.7421807,115.14005319,670,0,Fair
CUST007192,Full-time,High School,Own,07JAN2024,41,7,4000,48000,1,2,5,2,23.694077764,0,94000,36,Home Improvement,0.1255411166,3147.0810618,1062.6907431,4209.7718049,105.24429512,639,1,Poor
CUST007193,Full-time,High School,Mortgage,03DEC2024,60,8,2000,24000,1,5,2,0,22.659608724,0,58000,48,Home Improvement,0.0839894131,1426.8359123,674.22983925,2101.0657516,105.05328758,649,0,Poor
CUST007194,Full-time,Bachelors,Rent,25DEC2023,48,9,3800,45600,1,3,7,0,33.387531644,0,115000,36,Home Improvement,0.1000812975,3711.1654828,381.56653736,4092.7320201,107.70347421,654,0,Fair
CUST007195,Self-employed,Bachelors,Mortgage,24FEB2025,36,3,4900,58800,2,2,4,1,26.699017105,0,45000,36,Home Improvement,0.1100485257,1473.3456823,314.97185505,1788.3175374,36.496276273,645,1,Poor
CUST007196,Retired,High School,Rent,18AUG2024,52,20,1600,19200,2,4,3,0,36.887958472,0,48000,24,Home Improvement,0.1053319377,2226.7876291,296.06602852,2522.8536576,157.6783536,656,0,Fair
CUST007197,Full-time,Bachelors,Mortgage,23JUN2024,48,6,4400,52800,1,6,1,0,16.783338545,0,71000,24,Auto,0.0751750078,3195.5361137,604.29544743,3799.8315611,86.359808207,716,0,Good
CUST007199,Full-time,Masters,Rent,01NOV2024,18,0,5500,66000,3,0,1,2,29.17265735,0,93000,48,Other,0.133758986,2512.3428718,535.79950391,3048.1423757,55.420770468,578,1,Very Poor
CUST007200,Full-time,Bachelors,Rent,29NOV2023,58,2,2300,27600,1,4,5,0,41.532788705,0,22000,48,Medical,0.1122991831,571.06103713,583.62835497,1154.6893921,50.203886613,624,0,Poor
CUST007201,Full-time,Masters,Rent,02SEP2025,60,11,7500,90000,3,6,1,2,20.009057701,0,9000,48,Other,0.1200135866,237.01052272,1834.4458659,2071.4563886,27.619418515,628,0,Poor
CUST007203,Full-time,High School,Rent,28DEC2024,57,8,3300,39600,1,3,3,0,57.352055483,0,78000,36,Home Improvement,0.1360280832,2650.8327127,647.68901767,3298.5217304,99.955203951,604,0,Poor
CUST007204,Full-time,Bachelors,Mortgage,01JAN2024,37,15,5700,68400,1,2,3,1,37.995853173,0,80000,48,Medical,0.1269937798,2134.2824103,1373.5726191,3507.8550294,61.541316305,641,1,Poor
CUST007205,Self-employed,Bachelors,Rent,18MAR2025,36,11,4700,56400,2,2,2,2,34.180062037,0,48000,36,Personal,0.1412700931,1643.4887725,613.49240053,2256.9811731,48.020876023,556,1,Very Poor
CUST007206,Full-time,High School,Mortgage,25SEP2024,58,5,2700,32400,2,8,3,0,8.747352756,0,95000,24,Debt Consolidation,0.0631210291,4223.8307432,789.99406471,5013.8248079,185.69721511,765,1,Excellent
CUST007207,Full-time,Other,Mortgage,14NOV2023,51,17,2300,27600,2,6,2,4,34.922716193,0,6000,24,Other,0.1823840743,300.23622722,597.04429978,897.280527,39.012196826,509,0,Very Poor
CUST007208,Full-time,Masters,Mortgage,04APR2025,43,17,4900,58800,0,3,1,0,56.858411459,0,151000,48,Other,0.1352876172,4090.6921851,2444.0298899,6534.722075,133.361675,675,0,Fair
CUST007211,Full-time,Bachelors,Rent,16OCT2023,37,3,3200,38400,0,4,2,0,14.207791352,0,7000,36,Debt Consolidation,0.071311687,216.55973222,1427.4092055,1643.9689378,51.374029305,688,0,Fair
CUST007212,Full-time,Other,Own,02NOV2024,47,16,2400,28800,0,4,2,0,31.395412489,0,48000,48,Medical,0.0970931187,1210.7140972,740.86440765,1951.5785048,81.315771034,669,0,Fair
CUST007213,Full-time,Doctorate,Rent,05MAY2024,26,7,11000,132000,2,6,4,0,56.530155948,0,69000,36,Personal,0.1347952339,2340.8515018,1334.4244279,3675.2759297,33.411599361,694,0,Fair
CUST007214,Part-time,Masters,Own,04OCT2024,18,2,5400,64800,2,0,4,0,32.520807355,0,11000,24,Medical,0.098781211,506.97562884,1755.6046969,2262.5803257,41.899635662,664,0,Fair
CUST007216,Unemployed,Bachelors,Own,29MAR2024,37,9,300,3600,2,3,5,8,35.311959521,0,3000,48,Personal,0.2629679393,101.65349507,39.233833429,140.8873285,46.962442834,457,0,Very Poor
CUST007217,Full-time,High School,Mortgage,20MAY2025,61,19,1700,20400,3,4,1,1,32.326130013,0,35000,36,Medical,0.118489195,1159.9768955,339.31658634,1499.2934818,88.193734223,668,1,Fair
CUST007218,Retired,High School,Mortgage,13NOV2023,43,15,1900,22800,1,5,1,0,58.104043288,0,27000,24,Debt Consolidation,0.1371560649,1292.7233133,582.69014201,1875.4134553,98.705971334,669,0,Fair
CUST007219,Self-employed,High School,Own,11MAY2024,40,1,3900,46800,2,6,1,0,14.512313785,0,55000,36,Personal,0.0717684707,1702.6910104,489.29198171,2191.9829921,56.204692106,664,0,Fair
CUST007220,Full-time,Doctorate,Mortgage,27JAN2025,52,1,5900,70800,2,4,1,0,13.584486514,0,204000,36,Personal,0.0703767298,6302.4421895,827.03768818,7129.4798777,120.83864199,678,1,Fair
CUST007222,Self-employed,Doctorate,Rent,20JUL2024,21,2,7900,94800,0,3,2,0,62.425549874,0,237000,36,Other,0.1436383248,8142.0415848,343.50386849,8485.5454533,107.41196776,569,0,Very Poor
CUST007223,Full-time,Bachelors,Rent,18DEC2024,18,2,3700,44400,0,0,4,1,12.874417654,0,10000,48,Personal,0.0893116265,248.52368888,798.3958818,1046.9195707,28.295123532,656,1,Fair
CUST007224,Full-time,High School,Rent,07SEP2025,54,12,2200,26400,0,9,2,0,17.410045811,0,53000,36,Home Improvement,0.0761150687,1651.3451323,556.89128807,2208.2364204,100.37438274,744,0,Good
CUST007225,Retired,Bachelors,Mortgage,26JUN2024,39,11,2000,24000,1,3,3,0,6.0666673592,0,42000,48,Debt Consolidation,0.059100001,984.63910587,445.12903144,1429.7681373,71.488406865,758,0,Excellent
CUST007226,Unemployed,Masters,Rent,20NOV2024,55,6,400,4800,1,2,2,0,19.269970248,0,2000,36,Personal,0.0789049554,62.57174694,61.362675093,123.93442203,30.983605508,686,1,Fair
CUST007229,Full-time,Bachelors,Rent,07SEP2025,35,9,3200,38400,2,4,5,0,1.8453075835,0,25000,48,Personal,0.0527679614,578.87224773,714.26182064,1293.1340684,40.410439637,760,0,Excellent
CUST007231,Self-employed,Masters,Rent,02NOV2024,44,2,5400,64800,1,8,2,0,18.313821425,0,147000,36,Auto,0.0774707321,4589.3130221,1992.9098851,6582.2229071,121.8930168,777,0,Excellent
CUST007233,Full-time,Bachelors,Rent,30MAY2024,19,3,4200,50400,0,1,2,0,21.260303232,0,30000,48,Home Improvement,0.0818904548,735.05273855,1475.1648388,2210.2175773,52.624228031,678,0,Fair
CUST007234,Full-time,Masters,Rent,28MAR2024,24,3,4700,56400,0,2,3,2,17.133709776,0,86000,36,Other,0.1157005647,2838.8027901,200.29343148,3039.0962216,64.661621736,602,0,Poor
CUST007235,Full-time,Doctorate,Rent,04JAN2024,61,19,5400,64800,0,3,4,0,29.17277554,0,155000,48,Debt Consolidation,0.0937591633,3884.9080898,196.53310772,4081.4411976,75.582244399,707,0,Good
CUST007236,Part-time,High School,Own,23APR2025,26,2,1400,16800,2,7,7,0,64.547969726,0,41000,48,Debt Consolidation,0.1468219546,1134.4665827,265.8191105,1400.2856932,100.02040666,619,0,Poor
CUST007238,Full-time,Bachelors,Own,12JUL2024,19,3,3800,45600,1,1,1,0,25.989358303,0,6000,36,Auto,0.0889840375,190.51481736,443.98432228,634.49913964,16.69734578,670,0,Fair
CUST007239,Unemployed,Doctorate,Rent,08SEP2025,30,3,600,7200,2,5,3,0,16.748362031,0,18000,36,Debt Consolidation,0.075122543,560.01323685,153.13796517,713.15120202,118.85853367,696,0,Fair
CUST007240,Full-time,Masters,Own,25MAR2024,56,2,4900,58800,1,7,3,0,8.5871926205,0,125000,48,Auto,0.0628807889,2952.1667921,1164.3549498,4116.5217419,84.010647795,802,0,Excellent
CUST007241,Part-time,Bachelors,Mortgage,09SEP2024,47,4,1600,19200,2,3,1,3,25.093267896,0,8000,36,Home Improvement,0.1476399018,276.39892078,406.4894981,682.88841889,42.68052618,602,0,Poor
CUST007242,Full-time,Bachelors,Rent,21JUL2024,55,9,5100,61200,2,6,4,7,23.944660529,0,19000,48,Auto,0.2259169908,604.73549746,1436.9441192,2041.6796167,40.032933661,479,0,Very Poor
CUST007243,Full-time,Bachelors,Rent,03JAN2024,48,4,3000,36000,1,3,1,7,25.248910129,0,78000,48,Debt Consolidation,0.2278733652,2490.9353604,838.40639589,3329.3417563,110.97805854,392,0,Very Poor
CUST007244,Part-time,Masters,Mortgage,28NOV2023,43,20,1800,21600,0,3,1,0,6.9718802801,0,46000,36,Debt Consolidation,0.0604578204,1400.3635412,482.24806609,1882.6116073,104.58953374,794,0,Excellent
CUST007246,Retired,High School,Rent,31MAR2025,66,4,1200,14400,2,6,1,0,21.971469801,0,19000,48,Home Improvement,0.0829572047,466.48746969,588.66854069,1055.1560104,87.929667531,666,1,Fair
CUST007247,Full-time,High School,Mortgage,21APR2025,39,8,2400,28800,4,2,3,0,68.777844237,0,68000,36,Debt Consolidation,0.1531667664,2367.8012875,575.14230389,2942.9435914,122.62264964,540,0,Very Poor
CUST007249,Full-time,Masters,Rent,17NOV2023,30,1,4600,55200,4,3,4,4,74.018965697,0,145000,36,Personal,0.2410284485,5696.5964665,1190.978772,6887.5752385,149.72989649,453,0,Very Poor
CUST007251,Full-time,Doctorate,Own,06APR2024,49,14,5300,63600,0,5,1,0,13.50963393,0,15000,36,Home Improvement,0.0702644509,463.33784119,1555.4941328,2018.831974,38.09116932,720,0,Good
CUST007252,Full-time,Masters,Mortgage,03NOV2024,28,1,7800,93600,2,7,3,0,14.661254296,0,60000,24,Medical,0.0719918814,2691.7760256,812.49743603,3504.2734616,44.926582841,691,0,Fair
CUST007253,Unemployed,Masters,Mortgage,01MAY2025,69,19,500,6000,1,5,4,0,65.469088155,0,9000,36,Home Improvement,0.1482036322,311.19681837,96.155049174,407.35186755,81.470373509,659,0,Fair
CUST007255,Full-time,Doctorate,Rent,02DEC2024,34,10,6300,75600,1,10,1,0,57.85882248,0,30000,24,Other,0.1367882337,1435.8388353,1086.2253056,2522.0641408,40.03276414,643,0,Poor
CUST007257,Full-time,Masters,Rent,01MAY2025,52,14,3200,38400,0,3,4,0,25.616214758,0,95000,48,Home Improvement,0.0884243221,2356.9776551,728.02562592,3085.003281,96.406352532,653,1,Fair
CUST007258,Full-time,Bachelors,Rent,31OCT2023,22,2,5400,64800,1,4,4,1,23.234453193,0,153000,36,Debt Consolidation,0.1048516798,4971.803881,1011.6807081,5983.4845891,110.80527017,668,0,Fair
CUST007259,Full-time,Other,Rent,10APR2025,35,9,2400,28800,0,2,4,0,11.885476487,0,46000,36,Home Improvement,0.0678282147,1415.7832324,411.50418821,1827.2874207,76.136975861,736,0,Good
CUST007260,Full-time,High School,Rent,14OCT2024,35,12,2300,27600,0,6,4,0,48.351204348,0,49000,36,Other,0.1225268065,1633.4210913,248.33168932,1881.7527807,81.81533829,643,0,Poor
CUST007261,Self-employed,Bachelors,Mortgage,16NOV2024,28,3,5300,63600,2,4,4,0,35.289677112,0,138000,36,Personal,0.1029345157,4471.9088299,890.98423184,5362.8930618,101.18666154,656,0,Fair
CUST007262,Full-time,High School,Rent,02JUL2024,23,0,2300,27600,1,5,4,0,24.138074728,0,77000,24,Debt Consolidation,0.0862071121,3504.3403996,225.33175249,3729.6721521,162.15965879,715,0,Good
CUST007263,Full-time,Bachelors,Rent,11AUG2025,18,3,4000,48000,1,0,4,0,43.397769508,0,21000,36,Auto,0.1150966543,692.59267211,813.30600382,1505.8986759,37.647466898,614,1,Poor
CUST007264,Full-time,Doctorate,Own,26JUL2024,47,20,5200,62400,3,9,2,0,34.025161924,0,40000,24,Auto,0.1010377429,1847.7135173,546.46343837,2394.1769556,46.041864531,736,0,Good
CUST007265,Full-time,High School,Mortgage,21NOV2024,49,4,3600,43200,1,4,4,1,9.43959773,0,83000,36,Other,0.0841593966,2616.8738865,801.86762265,3418.7415091,94.96504192,671,0,Fair
CUST007266,Full-time,Bachelors,Rent,07DEC2024,43,3,4500,54000,0,3,3,1,25.408945994,0,35000,48,Personal,0.108113419,901.39000695,989.64759026,1891.0375972,42.023057716,672,0,Fair
CUST007267,Full-time,High School,Rent,04FEB2024,18,2,2700,32400,2,0,2,1,21.778680973,0,87000,36,Auto,0.1026680215,2818.155703,697.92559815,3516.0813011,130.22523337,646,0,Poor
CUST007271,Unemployed,Bachelors,Mortgage,20SEP2024,26,8,800,9600,4,4,5,0,18.197519413,0,4000,36,Personal,0.0772962791,124.84714932,330.92329388,455.7704432,56.9713054,651,0,Fair
CUST007273,Full-time,High School,Mortgage,30APR2025,47,17,1600,19200,1,5,1,1,13.948048702,0,41000,48,Debt Consolidation,0.0909220731,1022.0827927,54.290973121,1076.3737658,67.273360363,665,0,Fair
CUST007274,Self-employed,Doctorate,Own,21MAR2024,40,16,10000,120000,0,2,3,0,11.424294661,0,117000,36,Home Improvement,0.067136442,3597.3216644,1484.7937418,5082.1154063,50.821154063,721,0,Good
CUST007275,Full-time,Masters,Mortgage,14NOV2024,44,15,6600,79200,1,3,4,0,45.673121713,0,234000,48,Home Improvement,0.1185096826,6145.0088486,1637.6934579,7782.7023065,117.91973192,710,0,Good
CUST007276,Full-time,Masters,Mortgage,13SEP2024,29,3,6000,72000,1,4,1,0,11.960737396,0,26000,36,Auto,0.0679411061,800.35925092,1393.0195491,2193.3788,36.556313334,727,0,Good
CUST007277,Full-time,Bachelors,Rent,09NOV2023,51,9,3100,37200,0,11,1,1,47.725159443,0,22000,36,Debt Consolidation,0.1415877392,753.60549993,945.08454328,1698.6900432,54.796453007,644,0,Poor
CUST007278,Retired,Masters,Mortgage,16NOV2024,22,1,2600,31200,3,4,2,4,29.968490258,0,84000,48,Personal,0.1749527354,2445.4009525,374.49481104,2819.8957635,108.45752937,550,1,Very Poor
CUST007279,Part-time,Doctorate,Mortgage,04NOV2023,26,9,3100,37200,0,4,1,1,50.983487576,0,30000,48,Debt Consolidation,0.1464752314,829.57206568,1088.7660582,1918.3381239,61.881874963,590,0,Very Poor
CUST007280,Full-time,Bachelors,Mortgage,12JUN2024,62,20,4300,51600,1,3,3,0,17.225905683,0,110000,24,Home Improvement,0.0758388585,4954.1520871,144.71310738,5098.8651945,118.57826034,754,0,Excellent
CUST007281,Full-time,Bachelors,Mortgage,13JUN2024,59,4,4000,48000,1,4,2,0,21.037350253,0,105000,48,Home Improvement,0.0815560254,2571.0329821,1656.9606161,4227.9935983,105.69983996,687,0,Fair
CUST007283,Self-employed,Bachelors,Own,09OCT2024,45,1,6000,72000,1,4,3,0,6.1206685441,0,108000,48,Home Improvement,0.0591810028,2532.329803,553.07939487,3085.4091978,51.423486631,740,0,Good
CUST007285,Self-employed,Masters,Rent,26MAY2024,31,3,4000,48000,4,4,3,3,25.867498868,0,128000,36,Other,0.1488012483,4429.6517009,697.95700129,5127.6087022,128.19021756,616,1,Poor
CUST007286,Full-time,High School,Rent,08OCT2023,28,3,1900,22800,3,6,7,0,62.039815205,0,59000,48,Debt Consolidation,0.1430597228,1621.3323462,251.72482934,1873.0571756,98.581956609,606,1,Poor
CUST007288,Full-time,Doctorate,Own,28NOV2023,44,18,4700,56400,2,5,2,0,12.914861374,0,7000,24,Auto,0.0693722921,313.20889535,1477.0729305,1790.2818258,38.091102678,777,0,Excellent
